NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
DONGKUK HOLDINGS,KR7001230002,,,,,,,,,,,,12.57,21.16,17.65,17.28,11.71,27.47,38.69,28.17,16.21,15.31,10.07,12.33,21.55,
SK NETWORKS,KR7001740000,,,,,,,,,,,,63.1,62.86,43.24,24.4,19.38,22.81,15.94,20.37,25.59,29.05,48.69,53.89,60.15,
ORION HOLDINGS,KR7001800002,,,,,,,,,,,,,12.92,18.81,19.51,18.79,30.44,27.58,15.75,14.87,23.41,11.27,22.96,20.29,
KCC,KR7002380004,,,,,,,,,,,,18.23,19.37,11.43,17.77,25.02,76.33,68.46,67.97,68.51,57.87,62.02,55.38,41.76,40.1
AMOREPACIFIC GROUP,KR7002790004,,,,,,,,,,,,,,29.73,22.12,33.52,19.04,12.84,19.93,20.78,18.07,38.19,,32.07,
YUANTA SECURITIES KOREA,KR7003470002,,,,,,,,,,,,19.02,7.83,18.24,5.75,22.54,17.71,24.5,29.93,69.78,70.65,77.65,68.73,76.87,75.62
KOREAN AIR LINES,KR7003490000,,,,,,,,,,,,53.19,54.73,49.78,60.97,43.76,55.33,46.37,59.98,88.37,89.8,71.36,77.35,67.77,71.19
LG,KR7003550001,,,,,,58.89,36.67,36.67,48.52,27.05,35.75,31.04,37.33,30.42,38.5,35.9,25.01,20.03,23.11,10.38,39.09,49.87,29.26,38.25,
HYUNDAI STEEL,KR7004020004,,,,,,,,,,,,66.03,51.71,60.05,59.9,61.4,51,49.46,65.77,55.67,55.29,56.21,64.84,75.92,69.82
SHINSEGAE,KR7004170007,,,,,,,,,,,18.83,34.83,35.97,51.16,32.75,27.64,33.83,30.03,40.4,35.33,11.27,38.65,30.03,42.43,
NONGSHIM,KR7004370003,,,,,,,,,,,,,,,,,,,,,41.39,7.38,21.34,21.75,17.28
LOTTE,KR7004990008,,,,,,,,,,,,16.83,20.25,29.24,29.94,10.53,18.95,18.29,22.51,62.02,68.72,46.8,50.23,66.16,48.61
LOTTE CHILSUNG,KR7005300009,,,,,,,,,,,,,,,,,8.79,5.42,21.6,52.98,36.81,30.2,71.21,61.98,71.96
HYUNDAI MOTOR,KR7005380001,,,,,,42.22,27.78,24.44,30,44.33,48.55,68.29,64.67,66.76,67.52,60.22,67.34,57.53,56.18,48.37,66.22,35.3,42.44,55.49,46.11
POSCO HOLDINGS,KR7005490008,,,,,,,,,,83.39,78.49,81.59,85.89,74.49,74.4,70.43,71.63,61.98,51.68,73.07,73.88,72.07,81.93,76.54,82.51
DB INSURANCE,KR7005830005,,,,,,,,,,,,71.86,79.79,76.23,79.02,71.23,75.88,82.76,82.65,80.22,76.99,75.52,77.13,78.78,66.85
SAMSUNG ELECTRONICS,KR7005930003,,,,50,50,42.22,78.89,82.22,68.15,79.03,86.66,89.25,89.22,85.6,87.58,76.88,90.49,86.24,87.48,88.46,86.32,88.49,81.48,74.01,80.46
NH INVESTMENT & SECS.,KR7005940002,,,,,,,,,,,,64.25,53.36,61.75,45.32,47.4,46.03,51.37,71.2,59.59,62.88,56.9,62.9,56.86,47.85
LS,KR7006260004,,,,,,,,,,,,21.9,34.85,25.59,16.37,21.33,32.05,22.5,18.52,17.65,10.6,21.66,17.81,18.17,35.53
GS ENGR. & CON.,KR7006360002,,,,,,,,,,,,48.12,60.81,63.92,74.25,68.51,50.56,48.98,36.95,51.9,48.09,63.82,72.03,52.43,
SAMSUNG SDI,KR7006400006,,,,,,,,,,,73.64,75.48,78.5,82.3,67.22,70.45,64.87,52.6,44.49,36.34,54.91,49.6,59.25,72.94,
MIRAE ASSET SECURITIES,KR7006800007,,,,,,,,,,,,18.29,24.83,30.11,23.41,38.71,29.4,51.89,77.6,76.78,53.52,67.32,69.84,81.17,71.27
SAMSUNG ELTO.MECHANICS,KR7009150004,,,,,,,,,,,,62.88,70.57,62.85,59.33,71.97,74.17,69.79,79.31,77.72,77.23,67.64,78.11,81.3,84.7
HD KOA.SHIPBLDG.& OFFS. ENGR.,KR7009540006,,,,,,,,,,49.92,62.88,50,67.79,73.78,76.65,72.14,66.53,68.71,58.81,69.2,35.24,59.04,57.26,66.24,
HANWHA SOLUTIONS,KR7009830001,,,,,,,,,,,,42.29,40.73,55.19,58.19,26.42,34.47,49.4,35.24,51.58,57.38,70.85,51.96,32.61,49.58
OCI HOLDINGS COMPANY,KR7010060002,,,,,,,,,,,,66.12,73.5,68.11,55.6,75.82,68.37,65.67,63,52.54,77.49,81.18,64.23,68.88,63.73
LS ELECTRIC,KR7010120004,,,,,,,,,,,,8.36,8.46,13.7,16.3,29.21,29.45,22.51,24.94,36.65,56.16,31.77,32.1,33.93,46.35
KOREA ZINC,KR7010130003,,,,,,,,,,,,10.83,19.11,7.13,8.9,1.09,8.48,10.14,12.91,17.07,24.06,36.69,21.18,36.87,
SAMSUNG HEAVY INDS.,KR7010140002,,,,,,,,,,,20.04,78.65,73.06,68.05,66.73,54.34,73.77,60.24,74.99,55,60.07,66.74,46.25,44.56,
HD HYUNDAI MIPO,KR7010620003,,,,,,,,,,,,17.97,12.23,16.64,9.69,43.22,63.06,48.19,44.22,46.36,43.69,53.77,61.07,52.92,
S-OIL,KR7010950004,,,,,,,,,44.44,61.85,38.91,95.37,94.98,94.12,94,92.67,87.72,86.26,79.64,86.04,86.42,74.84,75.22,73.88,71.48
LOTTE CHEMICAL,KR7011170008,,,,,,,,,,,24.14,44.89,67.71,60.1,53.39,49.03,67.08,61.51,70.76,68.8,68.28,58.75,66.37,62.45,66.29
HMM,KR7011200003,,,,,,,,,,,,74.33,79.33,74.2,72.48,60.62,56.66,60.36,74.51,63.49,71.73,73.33,66.33,56.18,
HYUNDAI MOBIS,KR7012330007,,,,,,,,,9.26,7.56,15.88,47.69,52.5,41.12,35.57,50.04,46.04,35.72,34.32,32.96,20.89,41.94,41.26,45.55,59.86
HANWHA AEROSPACE,KR7012450003,,,,,,,,,,,,48.29,30.76,24.25,27.53,26.89,31.61,41.85,30.67,49.42,44.86,57.34,72.26,60.18,
HDC HOLDINGS,KR7012630000,,,,,,,,,,,,15.5,13.74,8.35,5.84,5.99,12.26,8.47,21.51,17.26,11.69,12.75,24.27,19.6,22.03
S-1,KR7012750006,,,,,,,,,,,,5.77,8.58,8.72,13.18,8.17,13.28,10.33,21.23,16.83,18.85,13.09,19.56,27.95,30.69
KOREA ELECTRIC POWER,KR7015760002,,,,,,,,,,32.71,57.99,67.37,65.23,70.57,74.7,72.67,64.58,57.48,57.27,51.14,51.92,40.31,26.53,44.18,
SAMSUNG SECURITIES,KR7016360000,,,,,,,,,,,,85.72,89.28,90.13,83.31,79.93,71.13,78.8,76.17,76.3,68.8,76.67,68.87,70.53,76.12
SK TELECOM,KR7017670001,,,,,,,,,,85.21,74.48,89.77,82.97,91.73,92.16,92.42,91.25,89.41,95.89,86.63,86.74,77.65,85.96,78.81,89.2
COWAY,KR7021240007,,,,,,,,,,,,18.63,46.21,32.62,25.96,25.45,26.87,31.2,45.37,44.9,61.55,61.24,55.85,62.74,49.36
LOTTE SHOPPING,KR7023530009,,,,,,,,,,78.23,85.2,77.19,72.51,59.26,66.9,61.26,53.33,61.97,50.92,58.64,59.41,62.07,48.85,50.4,49.85
INDUSTRIAL BANK OF KOREA,KR7024110009,,,,,,,,,,,9.25,42.62,39.88,28.24,40.72,50.71,42.09,45.57,54.86,50.21,35.38,24.07,44.7,36.72,32.73
SAMSUNG E&A,KR7028050003,,,,,,,,,,,,48.89,66.2,61.32,56.08,58.06,50.16,74.79,82.99,71.56,83.57,67.24,63.37,64.08,
PANOCEAN,KR7028670008,,,,,,,,,,,,74.28,75.71,55.46,21.56,51.45,18.82,20.17,13.63,70.07,74.98,69.64,73.94,77.7,
KT,KR7030200000,,,,,,,,,85.19,84.13,86.69,94.2,93.35,92.71,92.01,85.53,86.46,82.87,86.75,83.37,82.84,80.27,71.98,72.8,
LG UPLUS,KR7032640005,,,,,,,,,,,,26.63,21.16,30.91,47.03,37.47,46.19,31.24,63.97,67.49,75.87,72.45,43.33,45.39,30.29
KT & G,KR7033780008,,,,,,,,,48.15,44.2,67.33,77.64,70.92,76.87,66.42,67.99,66.85,71.71,67.57,71.43,83.97,78.84,82,83.27,
DOOSAN ENERBILITY,KR7034020008,,,,,,,,,,40.38,41.21,69.09,71.33,82.54,78.84,69.56,62.72,73.37,62.5,62.87,60.42,46.69,45.55,41.84,55.42
LG DISPLAY,KR7034220004,,,,,,,,,,59.62,77.54,77.82,88.71,81.52,85.83,84.79,78.42,80.19,85.37,72.44,82.45,71.11,71.84,69.33,65.44
KANGWON LAND,KR7035250000,,,,,,,,,,,,34.59,27.84,33.49,52.66,54.9,62.1,65.53,54.62,50.64,55.37,63.39,31.31,25.34,
NAVER,KR7035420009,,,,,,,,,,50.13,52.25,69.94,73.98,70.02,70.8,72.9,80.81,83.48,84.71,81.4,77.53,84.01,91.97,93.51,
KOREA GAS,KR7036460004,,,,,,,,,,,,60.23,67.06,71.25,75.65,78.45,69.76,77.98,66.85,67.23,78.26,56.92,55.65,40.07,
NCSOFT,KR7036570000,,,,,,,,,,,,20.83,39.15,34.98,25.41,14.6,20.69,38.14,43.88,33.55,52.33,63.5,41.96,54.49,58.86
HANWHA OCEAN,KR7042660001,,,,,,,,,,,,49.69,49.3,47.18,35.25,43.84,49.13,49.2,48.08,39.7,23.33,55.64,36.43,51.07,49.76
HD HYUNDAI INFRACORE,KR7042670000,,,,,,,,,,,,55.32,50.45,58.68,60.04,57.71,49.49,56.98,62.65,60.33,68.13,41.3,42.84,35.97,49.29
DAEWOO ENGR.& CON.,KR7047040001,,,,,,,,,,,,24.17,27.17,52.02,50.37,46.91,57.69,42.55,44.18,48.07,47.96,41.13,49.72,59.46,
POSCO INTERNATIONAL,KR7047050000,,,,,,,,,,,,22.57,21.79,30.12,31.47,20.77,19.37,28.09,22.47,35.12,32.67,64.43,60.33,57.91,
LG H & H,KR7051900009,,,,,,,,,,,74.66,74.25,70.57,71.04,56.23,62.2,52.21,37.87,43.37,43.33,69.84,67.26,57.91,54.2,53.82
LG CHEM,KR7051910008,,,,,,,,,,24.68,38.46,60.59,60.45,58.02,64.83,67.14,68.99,46.31,49.22,43.76,35.72,55.74,74.09,73.44,69.04
LG ELECTRONICS,KR7066570003,,,,,,,,,,37.27,44.15,81.17,92.09,90.49,90.68,87.44,83.64,76.01,91.54,75.37,88.3,82.75,83.53,79.53,
HYUNDAI DEPARTMENT STORE,KR7069960003,,,,,,,,,,,,10.37,10.19,7,3.39,7.58,5.18,18.47,4.52,1.95,1.35,30.07,35.82,52.9,
KOREA INVESTMENT HDG.,KR7071050009,,,,,,,,,,,,23.5,22.77,38.65,20.12,32.95,27.36,38.72,28.02,28.93,20.48,19.66,57.52,64.13,58.52
GS HOLDINGS,KR7078930005,,,,,,,,,,,15.82,20.26,15.28,17.34,27.46,21.07,22.97,19.57,18.2,18.49,12.37,20.85,23.29,21.87,
HYUNDAI GLOVIS,KR7086280005,,,,,,,,,,,,43.7,28.9,63.09,78.87,69.96,72.31,73.04,65.63,64.96,77.32,71.97,70.58,58.25,
HJ SHIPBUILDING & CONSTRUCTION,KR7097230007,,,,,,,,,,,,13.3,9.09,9.91,10.12,28.23,22.81,18.67,37.78,9.5,27.48,24.87,7.78,25.08,
KB FINANCIAL GROUP,KR7105560007,,,,,,,,,,44.23,78.37,80.42,84.36,81.67,81.51,78.41,76.36,76.27,85.8,87.76,92.03,91.36,89.02,87.5,89.25
AGILE GROUP HDG.,KYG011981035,,,,,,,,,,,,60.12,69.28,63.81,56.86,49.17,48.72,64.13,61.65,55.7,59.26,59.01,55.69,50.02,60.84
ASMPT,KYG0535Q1331,,,,,,35.33,44.82,32.74,36.06,40.3,26.95,34.21,16.91,51.46,49.59,42.46,48.96,54.63,77.84,77.68,83.18,80.55,83.75,70.58,
CHINA RESOURCES LAND,KYG2108Y1052,,,,,,,,,,49.52,37.47,51.15,32.45,27.29,45.18,37.83,47.76,53.86,65.03,60.12,45.38,65.31,64.45,66.88,73.42
CHINA MENGNIU DAIRY,KYG210961051,,,,,,,,,,,56.84,26.31,64.72,53.69,59.57,53.21,43.34,54.44,59.06,56.36,71.6,84.71,75.98,75.68,57.7
CK HUTCHISON HOLDINGS,KYG217651051,,,,43.33,43.33,60.67,45.26,52.91,22.12,12.67,16.03,14.52,19.18,15.03,7.61,11.1,39.24,47.14,51.63,34.06,50.44,36.03,41.27,50.54,41.27
AAC TECHNOLOGIES HDG.,KYG2953R1149,,,,,,,,,,,,,,,74.95,87.96,88.04,87.51,92.55,90.63,90.03,89.1,86.99,90.57,87.97
ENN ENERGY HOLDINGS,KYG3066L1014,,,,,,,,,,,40.59,57.1,44.24,73.9,81.5,77.11,81.35,78.83,57.78,76.65,80.21,89.26,88.18,88.78,87.57
FIH MOBILE,KYG3472Y1017,,,,,,,65,65,13.64,67.22,70.86,78.91,83.1,79.66,79.62,75.66,74.85,75.12,60.15,70.91,74.53,74.68,73.67,71.43,66.47
HERBALIFE,KYG4412G1010,,,,,,,,,,71.25,71.03,77.62,79.33,76.13,62.18,44.4,34.69,51.67,59.4,54.76,66.01,58.31,93.03,83.63,
KINGBOARD HOLDINGS,KYG525621408,,,,,,24.67,63.77,47.44,68.79,57.88,56.61,27.09,53.44,58.78,41.48,39.59,49.29,57.41,47.04,62.23,64.36,70.36,47.1,41.76,48.81
LEE & MAN PAPER MNFG.,KYG5427W1309,,,,,,,51.67,65.56,51.82,18.12,27.53,7.01,12.52,5.46,18.35,13.68,11.74,43.21,25.79,50.99,43.42,47.14,52.51,53.98,67.98
LIFESTYLE INTL.HDG. DEAD - DELIST.21/12/22,KYG548561284,,,,,,,,,47.58,43.09,15.34,37.28,25,55.76,59.93,59.34,59.75,68.13,58.12,67.66,70.94,77.19,67.04,,
LI NING,KYG5496K1242,,,,,,,,,,,66.31,72.71,79.44,70.57,70.86,82.6,84.13,82.79,81.46,42.12,55.32,53.25,58.36,41.78,
LONKING HOLDINGS,KYG5636C1078,,,,,,,,,,,,46.16,27.77,29.24,57.88,43.65,62.04,52.39,49.91,48.51,63.13,58.92,41.36,56.54,
PARKSON RETAIL GROUP,KYG693701156,,,,,,,,,,,,39.84,40.93,38.53,25,52.5,52.81,29.21,28.26,25.12,33.34,40.82,54.39,34.15,
SEMICON.MNFG.INTL.,KYG8020E1199,,,,,,,,,,,,85.3,64.1,68.52,51.01,52.26,52.2,47.72,42.74,51.15,49.13,35.86,49.98,74.84,77.51
SHUI ON LAND,KYG811511131,,,,,,,,27.78,19.7,24.58,46.67,29.75,32.9,30.92,21.53,23.69,18.91,37.89,31.77,35.22,55.6,45.8,44.75,43.9,57.94
SOHO CHINA,KYG826001003,,,,,,,,,,,,37.3,41.47,63.87,71.67,78.21,58.23,76.21,79.63,71.72,80.86,79.91,83.45,73.98,80.8
TENCENT HOLDINGS,KYG875721634,,,,,,70,31.67,43.33,39.09,43.75,55.13,48.73,67.33,40.67,41.41,32.74,49.06,63.16,61.31,78.24,77.5,84.13,84.3,85.46,94.23
TINGYI CYMN.ISLE.HLDG.,KYG8878S1030,,,,,,26,55,58.89,28.79,28.75,22.82,45.24,30.93,47.1,36.7,39.17,29.62,35.89,27.44,30.13,20.68,47.47,55.4,51.73,43.44
WANT WANT CHINA HOLDINGS,KYG9431R1039,,,,,,,,,,22.08,13.08,11.27,10.53,19.6,27.05,21.31,21.63,18.88,,28.83,44.31,37.99,21.42,25.85,17.79
ROYAL CARIBBEAN GROUP,LR0008862868,,,,,,43.33,43.33,43.33,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
MILLICOM INTL.CELU.,LU0038705702,,,,,,,,,46.11,49.44,63.33,65.22,71.67,48.63,67.31,73.71,89.72,84.24,84.91,89.55,88.31,81.31,85.08,72.55,65.16
RTL GROUP,LU0061462528,,,,,,,,,,,,,33.24,37.74,33.7,13.41,15.87,27.43,31.63,31.64,18.83,30.49,17.01,26.66,
SUBSEA 7,LU0075646355,,,,,,,76.11,67.78,62.78,62.78,66.11,29.44,33,54.41,46.39,52.05,51.49,61.18,69.08,65.88,71.48,79.84,62.95,57.97,63.32
SES FDR (LUX),LU0088087324,,,,,,24,25,18.33,21.67,28.33,29.44,29,26.94,22.85,28.24,51.14,43.43,37.29,43.79,46.79,48.99,63.76,61.77,61.11,62.84
ARCELORMITTAL,LU1598757687,,,,,,67.33,65,60.56,57.22,62.22,61.11,67,64.72,70.93,61.02,69.55,55.87,69.24,74.59,76.21,71.93,68.36,75.29,78.42,71.51
STE NATIONALE DE SIDERURGIE,MA0000010019,,,,,,,,,,,,,,,,,,,,,,,,89.69,82.05
CIMENT DU MAROC,MA0000010506,,,,,,,,,,,,,,,,,,,,,,,56.95,48.36,39.9
ITISSALAT AL MAGHRIB STE,MA0000011488,,,,,,,,,,65,65,82.22,82.22,82.22,82.22,82.22,82.22,78.89,75.56,75.56,75.56,74.44,81.81,69.58,70.31
BANQUE POPULAIRE,MA0000011884,,,,,,,,,,,,,,,,,,,,,,,,57.92,47.69
LAFARGEHOLCIM MAROC,MA0000012320,,,,,,,,,,,,,,,,,,,,,,,,52.87,50.14
GOLDEN AGRI-RESOURCES,MU0117U00026,,,,,,,,,43.33,19.76,30.29,34.16,31,18.76,19.02,19.16,29.35,20.06,41.67,41.67,61.11,65.28,,43.61,
AMERICA MOVIL B,MX01AM050019,,,,,,,,,69.05,60.98,54.21,62.64,54.23,54.6,54.56,62.81,57.56,65.06,74.3,73.72,75.24,65.06,68.78,60.05,68.78
GRUPO ELEKTRA,MX01EL000003,,,,,,,,,,,21.05,49.03,39.46,18.39,18.03,36.08,38.43,56.79,64.84,57.82,57.74,48.88,52.23,63.1,
DESARROLLADORA HOMEX,MX01HO000007,,,,,,,,,,,,82.22,84.26,82.8,57.18,68.12,60.43,45.73,44.07,57.3,65.87,65.54,68.99,73.68,
WALMART DE MEXICO 'V',MX01WA000038,,,,,,,,,6.19,69.96,63.09,68.19,68.08,81.44,77.3,83.12,77.91,71.79,87.34,85.4,83.51,76.36,83.43,83.23,83.07
ALFA 'A',MXP000511016,,,,,,,,,,,,35.42,48.05,53.53,57.44,48.95,55.91,43.56,47.84,34.92,23.84,34.79,25.9,22.78,16.47
CEMEX CPO,MXP225611567,,,,50,50,50,50,50,71.43,72,71.44,77.5,70.53,72.01,77.15,69.91,74.99,71.24,72.97,76.59,88.2,85.63,84.87,82.15,80.47
FOMENTO ECONOMICO MEXICANO,MXP320321310,,,,,,,,,,57.15,63.54,53.47,68.25,66.03,66.19,65.83,66.23,59.41,61.71,62.21,51.9,51.62,31.98,65.83,56.31
GRUPO FINANCIERO INBURSA SRIES 'O',MXP370641013,,,,,,,,,65.24,34.31,38.42,34.58,41.28,7.47,6.45,12.69,6.19,6.11,9.56,2.81,21.98,20.73,6.83,5.94,5.78
GPO FINANCE BANORTE,MXP370711014,,,,,,,,,,42.94,57.02,70.42,64.53,75.46,78.01,76.2,76.9,77.35,90.01,88.75,88.82,82.65,88.89,90.63,79.91
GRUPO MEXICO 'B',MXP370841019,,,,,,,,,,8.61,20.63,13.89,21.38,29.39,35.61,35.09,40.14,36.56,34.94,24.96,33.26,33.76,32.43,27.42,31.82
GRUPO CARSO SERIES A1,MXP461181085,,,,,,,,,28.1,23.53,8.95,14.72,18.33,28.28,22.15,21.76,22.74,22.3,22.08,39.23,30.73,18.16,29.6,25.07,
GRUPO BIMBO 'A',MXP495211262,,,,,,,,,,13.99,36.42,25.83,40.38,50.52,42.14,40.99,50.7,42.6,61.03,64.33,72.6,87.73,91.28,93.2,89.02
GRUPO TELEVISA,MXP4987V1378,,,,,,,,,,33.14,27.54,49.58,47.82,38.39,54.52,42.56,60.91,59.67,62.06,60.41,54.21,65.29,82.05,88.88,84.56
INDUST PENOLES,MXP554091415,,,,,,,,,,40.33,52.56,27.78,34.73,55.76,63.44,63.98,53.88,66.27,60.73,52.07,49.99,53.78,50.75,37.55,40.15
KIMBERLY-CLARK DE MEXICO 'A',MXP606941179,,,,,,,,,,,,29.31,21.08,24.41,36.44,80.74,92.8,85.94,85.93,83.06,77.4,68.37,58.97,65.93,
ORGANIZACION SORIANA,MXP8728U1671,,,,,,,,,,,,,,,,,,,,,,,53.59,58.62,43.19
AMMB HOLDINGS,MYL1015OO006,,,,,,,,,,,,59.6,56.3,48.16,51.93,29.17,50,61.27,73.51,71.24,79.71,80.12,83.55,81.58,77.15
CIMB GROUP HOLDINGS,MYL1023OO000,,,,,,,,,,72.34,47.52,64.29,54.64,41.04,64.57,75.46,51.62,45.39,71.95,59.04,68.98,77.24,85.46,85.79,83.13
HONG LEONG FINL.GP.,MYL1082OO006,,,,,,,,,,,,77.28,75.77,73.7,73.44,75.24,64.21,70.12,66.72,70.45,65.41,63.65,71.28,72.99,80.49
MALAYAN BANKING,MYL1155OO000,,,,,,,,,,64.55,75.49,88.6,78.01,72.83,79.7,73.62,71.8,75.89,69.14,92.03,88.21,88.51,85.58,95.9,94.94
PUBLIC BANK,MYL1295OO004,,,,,,,,,,59.61,63.93,60.21,23.62,26.59,20.34,19.92,30.81,32.25,52.47,51.47,81.05,75.88,79.99,81.21,77.94
BURSA MALAYSIA,MYL1818OO003,,,,,,,,,,,,81.38,90,90.14,87.51,68.89,62.13,52.87,52.13,36.67,37.82,64.14,81.22,82.87,84.23
IOI CORPORATION,MYL1961OO001,,,,,,,,,,14.85,40.04,39.81,59.83,43.91,28.37,67.66,35.67,36.63,24.77,16.55,20.72,41.41,51.94,50.93,43.62
GENTING PLANTATIONS,MYL2291OO002,,,,,,,,,,,,52.2,48.67,50.99,49.94,38,31.51,29.43,35.69,39.6,29.41,29.42,31.17,32.79,29.49
KUALA LUMPUR KEPONG,MYL2445OO004,,,,,,,,,,,43.96,46.32,75.48,69.87,75.44,72.1,71.07,63.33,66.84,60.4,71.02,51.74,63.56,71.55,52.7
GENTING,MYL3182OO002,,,,,,,,,,27.49,21.87,29.18,20.55,18.51,22.73,21.38,24.72,27.24,33.85,22.09,25.1,22.33,31.39,28.8,30.49
IJM CORPORATION,MYL3336OO004,,,,,,,,,,,,44.39,54.21,71.09,78.99,82.23,83.9,74.57,75.23,70.56,57.11,60.07,54.21,73.77,80.27
BERJAYA CORPORATION,MYL3395OO000,,,,,,,,,,,,15.19,7.56,9.99,8.94,1.79,3.69,4.92,8.91,20.73,29.15,23.24,17.72,28.6,23.16
FRASER & NEAVE HOLDINGS,MYL3689OO006,,,,,,,,,,,,,,,,,,,60.4,49.55,59.52,65.05,88.59,71.96,77.53
MISC BHD.,MYL3816OO005,,,,,,,,,,44.72,32.67,34.26,25.59,38.1,31.2,24.6,67.91,84.12,67.76,67.63,78.08,62.19,80.02,83.31,
PPB GROUP,MYL4065OO008,,,,,,,,,,,37.11,16.64,18.38,9.88,15.7,8.05,16.04,20.48,45.46,38.47,35.28,25.9,42.29,55.19,48.61
BRIT.AMER.TOB.(MALAYSIA),MYL4162OO003,,,,,,,,,,,,85.29,47.59,77.18,60.17,67.84,69.55,75.61,83.16,78.14,56.64,60.94,76.28,78.04,83.28
SIME DARBY,MYL4197OO009,,,,,,,,,,71.13,58.39,69.37,65.92,68.46,53.59,42.73,75.33,63.32,75.34,59.38,72.36,84.01,95.3,93.81,90.38
HENGYUAN REFINING COMPANY,MYL4324OO009,,,,,,,,,,,,,,,,,,,,,,,62.72,76.18,75.73
UMW HOLDINGS DEAD - DELIST.19/02/24,MYL4588OO009,,,,,,,,,,,,53.89,32.97,14.87,32.78,40.82,46.24,71.3,55,36.55,69.93,55.14,50.55,56.01,
YTL CORPORATION,MYL4677OO000,,,,,,,,,,,,59.89,58.91,66.7,51.53,43.64,35.71,29.79,42.24,42.09,52.7,49.25,67.36,60.08,58
NESTLE (MALAYSIA),MYL4707OO005,,,,,,,,,,,,,,,,,,64.1,70.63,60.73,75.62,76.57,78.58,76.98,77.65
GENTING MALAYSIA,MYL4715OO008,,,,,,,,,,,12.75,19.81,25.48,25.33,17.3,34.33,34.28,46.51,40.29,29.1,22.05,23.97,32.23,32.53,27.08
TELEKOM MALAYSIA,MYL4863OO006,,,,,,,,,,,,75.03,53.73,53.3,63.84,81.44,63.63,60.25,61.67,56.33,41.57,57.26,76.86,70.19,55.91
MALAYSIA AIRPORTS HDG.,MYL5014OO005,,,,,,,,,,,,42.49,61.67,59.9,63.14,43.74,50.3,59.37,49.83,64.01,45.46,32.5,68.32,62.91,63.75
MAYBULK,MYL5077OO002,,,,,,,,,,,,,,,,,,,,,,,46.92,52.3,18.73
CAPITAL A,MYL5099OO006,,,,,,,,,,,,62.96,70.01,75.28,56.24,57.36,42.17,36.85,18.1,24.35,44.28,67.76,75.78,87.32,82.9
KLCC PROPERTY HOLDINGS STAPLED UNITS,MYL5235SS008,,,,,,,,,,,,,,,,,,,,,,,,25.5,44.8
TENAGA NASIONAL,MYL5347OO009,,,,,,,,,,64.46,66.89,72.43,77.38,75.07,69.18,53.7,60.19,51.66,48.91,30.45,30.23,42.06,42.64,52.54,44.06
GAMUDA,MYL5398OO002,,,,,,,,,,,,40.29,26.78,38.4,35.51,59.22,49.82,59.61,56.38,47.29,54.05,49.88,79.79,80.15,64.56
PARKSON HOLDINGS,MYL5657OO001,,,,,,,,,,,,38.02,23.55,50.28,57.67,61.47,57.17,54.12,54.08,71.47,71.75,65.85,77.21,73.2,79.15
PETRONAS DAGANGAN,MYL5681OO001,,,,,,,,,,,,19.02,67.97,47.33,24.64,33.39,48.54,40.15,56.03,62.54,42.23,76.13,66.43,78.56,
HONG LEONG BANK,MYL5819OO007,,,,,,,,,,,,66.59,65,67.73,73,67.87,68.46,65.82,83.62,75.31,70.59,83.06,90.9,88.74,95.65
PETRONAS GAS,MYL6033OO004,,,,,,,,,,31.82,11.8,36.98,32.36,28.4,30.46,40.95,49.41,35.82,50.06,52.6,32.84,37.35,79.17,78.47,81.27
CELCOMDIGI,MYL6947OO005,,,,,,,,,,39.96,34.55,51.11,62.72,70.18,62.1,48.88,38.59,70.33,55.11,55.31,68.72,65.81,76.05,64.05,80.35
KNM GROUP,MYL7164OO006,,,,,,,,,,,,,,,,,,,,,,41.11,,41.25,77.82
SP SETIA,MYL8664OO004,,,,,,,,,,,,28.49,23.7,11.13,45.8,38.4,41.07,36.53,44.54,26.84,41.93,76.55,92.59,83.88,90.47
HEINEKEN HOLDING,NL0000008977,,,,,,,,,,,,,28.19,23.15,20.14,16.66,32.66,25.92,34.48,33.48,29.79,35.74,30.98,23.2,17.89
KPN KON,NL0000009082,,,,,,,72.55,78.65,84.6,70.6,83.08,82.04,81.68,82.29,68.73,55.42,86.22,66.07,65.29,87.68,83.77,79.03,41.75,62.32,37.92
HEINEKEN,NL0000009165,,,,25.78,27.62,34.74,54.3,49.46,65.9,61.97,60.72,48.07,43.85,42.86,37.91,38.68,45.67,41.89,36.78,48.25,54.8,58.19,62.26,53.74,44.83
PHILIPS ELTN.KONINKLIJKE,NL0000009538,,,,86.54,82.2,82.84,90.45,88.74,74.04,64.51,68.37,88.39,78.85,90.83,83.43,93.79,88.03,93,89.31,84.67,84.88,83.78,71.68,73.1,71
STMICROELECTRONICS,NL0000226223,,,,50.42,49.52,42.26,68.47,88.51,89.41,92.17,98.3,93.94,80.8,76.63,78.67,84.21,81.97,84.74,82.07,82.78,91.18,92.53,88.51,88.02,87.59
AIRBUS,NL0000235190,,,,20.86,24.67,29.07,23.1,23.69,26.7,26.22,40.57,32.78,33.36,45.87,52.19,50.59,67.93,51.44,45.85,73.02,69.74,65.95,82.51,71.31,74.61
